Composition,Crystal,Processing,GrainSize,Vicker,Tension0_Compression1,temperature,Yield_EXP,UTS_EXP,Elongation_EXP,Elongation_plastic_EXP,Youngs_EXP,Youngs_ROM_ORG,DOI,YEAR,TITLE,SOURCE,ReducedFormula,radius,radius_TC,Tm_ROM,volume,LattPara,CONC0,CONC1,CONC2,CONC3,CONC4,CONC5,CONC6,CONC7,CONC8,CONC9,CONC10,CONC11,CONC12,CONC13,CONC14,Sconf,sws,Bulk,Eform,Eform_str,Eform_BOKAS,Hmix_TC,Gmix_TC,Hmix_str_TC,Gmix_str_TC,bcc2hcp_Gmix_TC,bcc2hcp_Gmix_TC2CPA,bcc2hcp,amass,VEC,E_negativity,bcc2hcp_Gmix_TC_diff,Exp_Bulk_ROM,Exp_Shear_ROM,Exp_Youngs_ROM,Exp_Poisson_ROM,Exp_Surf_ROM,Cal_Surf_ROM,E_GBR_ROM,DOS_EF_ROM,E_USF_ROM,Exp_Az_ROM,b2h_ROM,D_Surf_GBR_ROM,density,radius_TC_DELTA,volume_DELTA,Exp_Shear_ROM_DELTA,Exp_Youngs_ROM_DELTA,radius_TC_DISTORT,radius_TC_DISTORT_Max,volume_DISTORT,volume_DISTORT_Max,Exp_Shear_DISTORT,Exp_Shear_DISTORT_Max,Exp_Youngs_DISTORT,Exp_Youngs_DISTORT_Max,ShearBurger,ShearBurger_Surf,ShearBurger_D_Surf_GBR,Surf_USF,DOS_VEC,Exp_Poisson_Comp,ElasticEnergy,SH_ratio,temp_ratio,sigma_y0,delta_Eb0,Yield_MC
ZrTiNbV2,BCC,OTHER,,,1,1073.15000000,240.00000000,,50.00000000,,,105.00000000,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",S4,ZrTiNbV2,1.59895782,1.60518375,2237.00000000,17.09325630,3.24552481,0.20000000,0.20000000,0.20000000,0.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011480,3.03807143,151.19124744,0.27192685,0.24295558,0.06259188,0.02777186,-0.00971866,-0.00119941,-0.03868992,0.01930933,0.15847667,0.15673477,66.77607600,4.60000000,1.54600000,0.13916734,137.60000000,41.80000000,108.80000000,0.36000000,2.39980000,2.67360000,0.91380000,4.15920000,0.54900000,0.81685740,0.13200000,1.75980000,6.48702369,0.06541015,0.20175202,0.13138306,0.20759855,0.05004732,0.02117361,0.14619557,0.06158081,0.10633188,0.04169385,0.17838875,0.06675171,11.74875498,4.89572255,6.67618763,4.86994536,0.90417391,2.12500000,0.19727391,9.24690767,0.47972731,2677.62881503,2.41686247,872.49738680
ZrTiNbV2,BCC,OTHER,,,1,1273.15000000,72.00000000,,50.00000000,,,105.00000000,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",S4,ZrTiNbV2,1.59895782,1.60518375,2237.00000000,17.09325630,3.24552481,0.20000000,0.20000000,0.20000000,0.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011480,3.03807143,151.19124744,0.27192685,0.24295558,0.06259188,0.02777186,-0.00971866,-0.00119941,-0.03868992,0.01930933,0.15847667,0.15673477,66.77607600,4.60000000,1.54600000,0.13916734,137.60000000,41.80000000,108.80000000,0.36000000,2.39980000,2.67360000,0.91380000,4.15920000,0.54900000,0.81685740,0.13200000,1.75980000,6.48702369,0.06541015,0.20175202,0.13138306,0.20759855,0.05004732,0.02117361,0.14619557,0.06158081,0.10633188,0.04169385,0.17838875,0.06675171,11.74875498,4.89572255,6.67618763,4.86994536,0.90417391,2.12500000,0.19727391,9.24690767,0.56913277,2677.62881503,2.41686247,707.95532938
ZrTiNbVCr,BCC+Sec.,OTHER,,4.72360000,1,298.15000000,1298.00000000,,3.00000000,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",S4,ZrTiNbVCr,1.58714088,1.59137367,2236.40000000,16.65368123,3.21746191,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.00969152,161.64544431,0.32207690,0.29310563,0.08097652,0.04213841,0.00381423,0.01316714,-0.02515703,0.01970463,0.19218038,0.20805108,66.98699600,4.80000000,1.55200000,0.17247576,138.00000000,55.40000000,139.00000000,0.32800000,2.33540000,2.76900000,1.00380000,3.42232000,0.71620000,0.80283140,0.16200000,1.76520000,6.67927999,0.07644541,0.22905624,0.54494701,0.52463754,0.05916635,0.01546002,0.16819162,0.04423589,0.30567568,0.09734187,0.32439811,0.09485704,15.43667678,6.60986417,8.74500157,3.86623848,0.71298333,1.97619048,0.26421949,7.36068870,0.13331694,3815.42285910,3.23593861,2846.49802639
ZrTiNbVCr,BCC+Sec.,OTHER,,,1,873.15000000,1230.00000000,,10.00000000,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",S4,ZrTiNbVCr,1.58714088,1.59137367,2236.40000000,16.65368123,3.21746191,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.00969152,161.64544431,0.32207690,0.29310563,0.08097652,0.04213841,0.00381423,0.01316714,-0.02515703,0.01970463,0.19218038,0.20805108,66.98699600,4.80000000,1.55200000,0.17247576,138.00000000,55.40000000,139.00000000,0.32800000,2.33540000,2.76900000,1.00380000,3.42232000,0.71620000,0.80283140,0.16200000,1.76520000,6.67927999,0.07644541,0.22905624,0.54494701,0.52463754,0.05916635,0.01546002,0.16819162,0.04423589,0.30567568,0.09734187,0.32439811,0.09485704,15.43667678,6.60986417,8.74500157,3.86623848,0.71298333,1.97619048,0.26421949,7.36068870,0.39042658,3815.42285910,3.23593861,1930.22249079
ZrTiNbVCr,BCC+Sec.,OTHER,,,1,1073.15000000,615.00000000,,50.00000000,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",S4,ZrTiNbVCr,1.58714088,1.59137367,2236.40000000,16.65368123,3.21746191,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.00969152,161.64544431,0.32207690,0.29310563,0.08097652,0.04213841,0.00381423,0.01316714,-0.02515703,0.01970463,0.19218038,0.20805108,66.98699600,4.80000000,1.55200000,0.17247576,138.00000000,55.40000000,139.00000000,0.32800000,2.33540000,2.76900000,1.00380000,3.42232000,0.71620000,0.80283140,0.16200000,1.76520000,6.67927999,0.07644541,0.22905624,0.54494701,0.52463754,0.05916635,0.01546002,0.16819162,0.04423589,0.30567568,0.09734187,0.32439811,0.09485704,15.43667678,6.60986417,8.74500157,3.86623848,0.71298333,1.97619048,0.26421949,7.36068870,0.47985602,3815.42285910,3.23593861,1651.28371469
ZrTiNbVCr,BCC+Sec.,OTHER,,,1,1273.15000000,259.00000000,,50.00000000,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",S4,ZrTiNbVCr,1.58714088,1.59137367,2236.40000000,16.65368123,3.21746191,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.00969152,161.64544431,0.32207690,0.29310563,0.08097652,0.04213841,0.00381423,0.01316714,-0.02515703,0.01970463,0.19218038,0.20805108,66.98699600,4.80000000,1.55200000,0.17247576,138.00000000,55.40000000,139.00000000,0.32800000,2.33540000,2.76900000,1.00380000,3.42232000,0.71620000,0.80283140,0.16200000,1.76520000,6.67927999,0.07644541,0.22905624,0.54494701,0.52463754,0.05916635,0.01546002,0.16819162,0.04423589,0.30567568,0.09734187,0.32439811,0.09485704,15.43667678,6.60986417,8.74500157,3.86623848,0.71298333,1.97619048,0.26421949,7.36068870,0.56928546,3815.42285910,3.23593861,1412.65471696
ZrTiNbVMo,BCC,CAST,,,1,298.15000000,1757.00000000,3828.00000000,26.00000000,,,141.00000000,10.1007/s11837-012-0366-5,2012,Alloy Design and Properties Optimization of High-Entropy Alloys,S4,ZrTiNbVMo,1.61077476,1.60665423,2379.60000000,17.48583290,3.27018338,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.04975747,166.12271628,0.16208749,0.13311623,-0.00358696,0.01743595,-0.02005066,-0.01153532,-0.04902193,0.03638274,0.20390898,0.23990978,75.77577600,4.80000000,1.65200000,0.16752624,160.00000000,57.60000000,149.00000000,0.34800000,2.47540000,2.75880000,1.05580000,3.46768000,0.69140000,0.83956460,0.16600000,1.70300000,7.19603824,0.05881049,0.18070573,0.59965992,0.61941619,0.04433548,0.01270090,0.13004057,0.03727733,0.32532566,0.10414509,0.35695369,0.10680646,16.31267642,6.58991534,9.57878827,3.99016488,0.72243333,2.06748466,0.16234340,18.92803229,0.12529417,3071.23537057,3.10826416,2270.08246548
ZrTiNbVMo,BCC+Laves,OTHER,,,1,1273.15000000,467.00000000,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,ZrTiNbVMo,1.61077476,1.60665423,2379.60000000,17.48583290,3.27018338,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.04975747,166.12271628,0.16208749,0.13311623,-0.00358696,0.01743595,-0.02005066,-0.01153532,-0.04902193,0.03638274,0.20390898,0.23990978,75.77577600,4.80000000,1.65200000,0.16752624,160.00000000,57.60000000,149.00000000,0.34800000,2.47540000,2.75880000,1.05580000,3.46768000,0.69140000,0.83956460,0.16600000,1.70300000,7.19603824,0.05881049,0.18070573,0.59965992,0.61941619,0.04433548,0.01270090,0.13004057,0.03727733,0.32532566,0.10414509,0.35695369,0.10680646,16.31267642,6.58991534,9.57878827,3.99016488,0.72243333,2.06748466,0.16234340,18.92803229,0.53502690,3071.23537057,3.10826416,1091.64634517
ZrTiNbVMo,BCC+Laves,OTHER,,,1,1473.15000000,116.00000000,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,ZrTiNbVMo,1.61077476,1.60665423,2379.60000000,17.48583290,3.27018338,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.04975747,166.12271628,0.16208749,0.13311623,-0.00358696,0.01743595,-0.02005066,-0.01153532,-0.04902193,0.03638274,0.20390898,0.23990978,75.77577600,4.80000000,1.65200000,0.16752624,160.00000000,57.60000000,149.00000000,0.34800000,2.47540000,2.75880000,1.05580000,3.46768000,0.69140000,0.83956460,0.16600000,1.70300000,7.19603824,0.05881049,0.18070573,0.59965992,0.61941619,0.04433548,0.01270090,0.13004057,0.03727733,0.32532566,0.10414509,0.35695369,0.10680646,16.31267642,6.58991534,9.57878827,3.99016488,0.72243333,2.06748466,0.16234340,18.92803229,0.61907463,3071.23537057,3.10826416,927.92300156
Al104Fe104Co104Cu104Ni83,FCC+BCC+B2,CAST,,4.11600000,1,298.15000000,1021.00000000,,12.30000000,,,,10.1016/j.jmst.2018.12.014,2019,Composition and phase structure dependence of mechanical and magnetic properties for AlCoCuFeNihigh entropy alloys,S4,Al104Fe104Co104Cu104Ni83,1.43568126,1.41937136,1510.81715431,12.25588302,2.90485773,0.20800000,0.20800000,0.20800000,0.20800000,0.16600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013827,2.68824321,139.43308849,0.00702826,-0.00808626,-0.11133982,-0.04346659,-0.03278215,-0.05858111,-0.04789667,-0.03633736,-0.04574471,-0.11191152,52.55180059,6.24849699,1.82246493,-0.01778128,147.90380762,60.99398798,162.48496994,0.32042084,2.05320240,2.14505411,0.96198998,2.36134381,0.37791182,1.82492456,-0.03059133,1.18306413,7.12020320,0.04292536,0.17505153,0.35421048,0.34695894,0.03097054,0.01030761,0.11632960,0.03873022,0.31499071,0.09509896,0.30974516,0.09423335,15.34413918,7.47327158,12.96982878,5.67607038,0.37790589,1.94299785,0.08508552,4.80589009,0.19734354,2869.52279297,2.16698930,1917.48813331
Al136Cr121(FeNi)121,BCC+B2,CAST,,,1,298.15000000,1044.00000000,,27.10000000,,,,10.1016/j.msea.2016.11.019,2017,Effects of aluminum on microstructure and compressive properties of Al-Cr-Fe-Ni eutectic multi-component alloys,S4,Al136Cr121(FeNi)121,1.45492609,1.43220054,1641.14332665,12.64090169,2.93496335,0.27300000,0.24200000,0.24200000,0.24200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011931,2.71471262,171.94448439,-0.04912120,-0.02700569,-0.13046625,-0.17023247,-0.16800651,-0.14811696,-0.14589100,0.02641104,0.12827184,0.17173483,47.73579910,6.63727455,1.74821643,0.10186080,144.86573146,73.28456914,186.39278557,0.29180361,2.03706814,2.35419840,1.24759719,1.72599607,0.74869539,1.47476230,0.08873643,1.10660120,6.27069297,0.04415884,0.18007775,0.44248647,0.41430784,0.03248965,0.01220584,0.12442578,0.04605568,0.39302498,0.14383825,0.37472092,0.13856368,18.62712606,9.14408592,16.83273615,3.14440081,0.26004591,1.82407538,0.10542787,1.15018498,0.18167213,3291.20277457,2.62376811,2329.99206762
Al142Fe285(CoNi)285,FCC+BCC,CAST,,2.07760000,1,298.15000000,346.00000000,,,,,,10.1016/j.jmmm.2014.07.023,2014,Effects of Al and Si addition on the structure and properties of CoFeNi equal atomic ratio alloy,S4,Al142Fe285(CoNi)285,1.41781352,1.40132556,1649.97636911,11.90860595,2.87715752,0.14200000,0.28600000,0.28600000,0.28600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011644,2.64720209,192.03527965,-0.12609028,-0.15258507,-0.16110041,-0.15322940,-0.14684317,-0.17972419,-0.17333796,0.01522030,0.00145049,0.13457357,53.43107629,8.14543631,1.83582748,-0.01376981,162.32898696,70.59378134,187.20160481,0.30997994,2.26541123,2.35214945,1.09032798,2.77132367,0.45643932,1.63871429,-0.02939307,1.26182146,7.45044806,0.03966282,0.15949169,0.26009587,0.25623914,0.02689206,0.00757745,0.10133205,0.02854160,0.25746941,0.07416358,0.25369265,0.07328619,17.58979254,7.76450310,13.94000105,5.15325774,0.34023023,1.89846646,0.10572168,1.25378733,0.18069956,2844.19534073,2.25521350,1925.33698243
Al151Cr116(FeNi)116,BCC+B2,CAST,,,1,298.15000000,1122.80000000,,24.70000000,,,,10.1016/j.msea.2016.11.019,2017,Effects of aluminum on microstructure and compressive properties of Al-Cr-Fe-Ni eutectic multi-component alloys,S4,Al151Cr116(FeNi)116,1.46019897,1.43280691,1611.89442886,12.74944404,2.94333988,0.30300000,0.23200000,0.23200000,0.23200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011880,2.72612275,167.96992862,-0.04576640,-0.02555870,-0.13472857,-0.12489791,-0.11891067,-0.10469020,-0.09870296,-0.02536907,0.07119701,-0.00021217,46.87818503,6.48697395,1.74250501,0.09656608,142.02004008,71.33066132,181.58316633,0.29420842,2.00082565,2.30646293,1.21406012,1.68574417,0.72395591,1.46010270,0.08240034,1.09240281,6.10560825,0.04597439,0.18416216,0.46425800,0.43550793,0.03370129,0.01326912,0.12872114,0.05006769,0.40599158,0.15636831,0.38772721,0.15063426,18.18223625,9.08736663,16.64425993,3.18591628,0.25986603,1.83369772,0.10686806,1.53324161,0.18496869,3323.93182845,2.62373055,2353.15318817
Al166Fe166Co166Cu166Ni333,FCC+BCC+B2,CAST,,2.93216000,1,298.15000000,544.00000000,,,,,,10.1016/j.jmst.2018.12.014,2019,Composition and phase structure dependence of mechanical and magnetic properties for AlCoCuFeNihigh entropy alloys,S4,Al166Fe166Co166Cu166Ni333,1.42391256,1.41330471,1554.49753260,12.05784381,2.88912645,0.16600000,0.16600000,0.16600000,0.16600000,0.33400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013431,2.66836264,152.09741120,-0.01071710,-0.02279175,-0.11053280,-0.03575352,-0.02692061,-0.04782817,-0.03899526,-0.06181176,-0.07020037,-0.19009254,53.78701502,7.00300903,1.84007021,-0.01536945,154.35907723,64.01203611,170.03009027,0.31832497,2.11892879,2.20155868,1.00885356,2.59872000,0.38034303,1.99421798,-0.03797428,1.19270512,7.40725308,0.03998776,0.16665068,0.31596255,0.30926567,0.02834620,0.00856506,0.10835365,0.03260154,0.29095110,0.08295381,0.28522008,0.08084373,16.01617565,7.55861913,13.42844551,5.78835027,0.37108620,1.93394935,0.08462801,5.83976162,0.19179831,2802.86951908,2.15856793,1870.53164769
Al179Cr99Fe99(Co15Ni16)20,FCC+BCC,CAST,,2.99292000,1,298.15000000,1129.40000000,,16.70000000,,,,10.1007/s00339-019-2506-z,2019,Enhancing the mechanical properties of casting eutectic high entropy alloys with Mo addition,S4,Al179Cr99Fe99(Co15Ni16)20,1.42466060,1.40718640,1650.48473420,12.02707172,2.88666663,0.18000000,0.09900000,0.09900000,0.30100000,0.32100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012863,2.66057258,195.61620663,-0.04310072,-0.09502277,-0.11444767,-0.06738893,-0.06327215,-0.11931098,-0.11519420,-0.03753342,-0.01970355,-0.04060648,52.12418336,7.84653962,1.81434303,0.01782987,158.54764293,71.49147442,188.30491474,0.30526580,2.20784654,2.41826078,1.02265196,2.68873105,0.44896790,1.59319968,-0.00980603,1.39560883,7.19662308,0.04309825,0.17485199,0.33777473,0.31656914,0.03022549,0.00941756,0.11443325,0.03532911,0.30699000,0.09380469,0.29804880,0.09249464,17.87234411,8.09492136,12.80612717,5.38626651,0.34266456,1.87879882,0.09248939,3.15045394,0.18064390,3211.14849060,2.43546015,2225.57889850
Al180Cr100Fe100Co300(Ni103Mo3)3,FCC+BCC,CAST,,3.50154000,1,298.15000000,1159.70000000,,18.20000000,,,,10.1007/s00339-019-2506-z,2019,Enhancing the mechanical properties of casting eutectic high entropy alloys with Mo addition,S4,Al180Cr100Fe100Co300(Ni103Mo3)3,1.42647623,1.41168513,1660.83527054,12.06764172,2.88990878,0.18000000,0.10000000,0.10000000,0.30100000,0.31000000,0.00900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013237,2.66786913,196.02964705,-0.02079456,-0.06371698,-0.08958826,-0.04821206,-0.04426542,-0.09113448,-0.08718784,-0.04301029,-0.01909298,-0.05085542,52.42531668,7.79959920,1.81606212,0.02182967,159.26653307,71.94188377,189.43987976,0.30519038,2.21234469,2.42739479,1.03075651,2.65939579,0.45975451,1.57363311,-0.00464435,1.39663828,7.21386563,0.04339592,0.17627807,0.34414789,0.32318841,0.03097923,0.00939889,0.11622127,0.03523644,0.31038245,0.09460643,0.30133303,0.09328215,18.00514286,8.13848897,12.89177245,5.27976288,0.34096570,1.87848634,0.13557559,4.55979361,0.17951810,3265.84247389,2.47214951,2273.42819723
Al180Cr99Fe99Co300(Ni15Mo)20,FCC+BCC,CAST,,3.55348000,1,298.15000000,1250.80000000,,14.70000000,,,,10.1007/s00339-019-2506-z,2019,Enhancing the mechanical properties of casting eutectic high entropy alloys with Mo addition,S4,Al180Cr99Fe99Co300(Ni15Mo)20,1.42830190,1.41334590,1673.17294589,12.11077397,2.89334773,0.18000000,0.09900000,0.09900000,0.30100000,0.30100000,0.02000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013508,2.67367732,196.65246477,-0.00384768,-0.05044187,-0.08783901,-0.03837305,-0.03346734,-0.08496724,-0.08006153,-0.05294367,-0.02540843,-0.08312999,52.84541518,7.76152305,1.81914830,0.02573254,160.30861723,72.44789579,190.77154309,0.30531062,2.21922144,2.43764028,1.03899800,2.63560397,0.46940982,1.55737202,0.00030540,1.39864228,7.24577443,0.04429452,0.17774416,0.34996489,0.32952442,0.03180258,0.00933665,0.11812686,0.03498917,0.31325099,0.09502654,0.30420725,0.09370974,18.15336079,8.18005831,12.97927354,5.19298953,0.33957304,1.87898457,0.13698318,5.89007849,0.17819437,3326.51008842,2.51271374,2326.56897046
Al180Cr99Fe99Co300(Ni29Mo3)10,FCC+BCC,CAST,,3.52506000,1,298.15000000,1198.30000000,,14.50000000,,,,10.1007/s00339-019-2506-z,2019,Enhancing the mechanical properties of casting eutectic high entropy alloys with Mo addition,S4,Al180Cr99Fe99Co300(Ni29Mo3)10,1.43004345,1.41511398,1684.87635271,12.15118761,2.89656252,0.18000000,0.09900000,0.09900000,0.30100000,0.29100000,0.03000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013722,2.67903597,197.23064193,0.01091961,-0.03927998,-0.08615351,-0.03930933,-0.03578455,-0.08950893,-0.08598415,-0.04789403,-0.01774899,-0.07017918,53.21862760,7.72144289,1.82165331,0.02970597,161.23046092,72.94889780,192.06412826,0.30531062,2.22543387,2.44794088,1.04746493,2.61001078,0.47978056,1.53969527,0.00538857,1.40047595,7.27267765,0.04501922,0.17889297,0.35514487,0.33503929,0.03250905,0.00927643,0.11973193,0.03474468,0.31599965,0.09544354,0.30690029,0.09412600,18.29920715,8.22275935,13.06642011,5.10220939,0.33802112,1.87898457,0.13817532,5.88153768,0.17695661,3378.41007809,2.54945929,2372.64959341
Al181Cr181Fe181Co181Ni181Mo90,BCC+Sec.,CAST,,,1,298.15000000,2757.00000000,3036.00000000,,3.00000000,,,10.1016/j.msea.2010.07.028,2010,Microstructures and compressive properties of multicomponent AlCoCrFeNiMox alloys,S4,Al181Cr181Fe181Co181Ni181Mo90,1.44761933,1.43481815,1793.68635176,12.53324801,2.92660792,0.18200000,0.18200000,0.18200000,0.18200000,0.18200000,0.09000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015228,2.71733455,196.21488466,0.05383737,0.03555498,-0.06912217,-0.03859563,-0.04032350,-0.05687802,-0.05860589,-0.02627919,0.07348992,0.00345894,54.60091586,7.09145729,1.81255276,0.09976911,164.30954774,79.61306533,206.02914573,0.29544724,2.23725327,2.55627638,1.24196281,2.05987321,0.71482513,1.35744931,0.09160029,1.31431357,7.23411965,0.04606234,0.17547332,0.38736909,0.36693260,0.03461741,0.00855268,0.12240918,0.03187409,0.34531130,0.10190535,0.33165329,0.09951781,20.17806518,9.01912425,15.35255031,3.57608636,0.29047248,1.83868023,0.13860856,7.07699330,0.16622193,3490.96701377,2.79249552,2512.90810309
Al181Fe181Co181Cu181Ni272,FCC+BCC+B2,CAST,,3.17324000,1,298.15000000,680.00000000,,35.90000000,,,,10.1016/j.jmst.2018.12.014,2019,Composition and phase structure dependence of mechanical and magnetic properties for AlCoCuFeNihigh entropy alloys,S4,Al181Fe181Co181Cu181Ni272,1.42818780,1.41645458,1538.62965863,12.12953730,2.89484119,0.18200000,0.18200000,0.18200000,0.18200000,0.27300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013743,2.67481091,147.58118768,-0.00824013,-0.02141908,-0.11307333,-0.05347262,-0.04474173,-0.06665157,-0.05792068,-0.04052758,-0.04928627,-0.12188235,53.33829576,6.72891566,1.83367470,-0.01624560,152.01405622,62.91566265,167.28915663,0.31908635,2.09505221,2.18103213,0.99182932,2.51248779,0.37945984,1.93271836,-0.03529226,1.18920281,7.30204147,0.04103053,0.17021942,0.33040771,0.32347756,0.02938691,0.00921896,0.11165197,0.03493551,0.30070584,0.08533152,0.29509416,0.08442452,15.77299444,7.52868801,13.26350248,5.74772849,0.37338673,1.93722998,0.08479421,3.95431175,0.19377632,2840.21248725,2.16701962,1897.91103146
